LG	locus	cm
24	16283_x1	8.716
24	22632_x1	12.017
24	58183_x1	12.428
24	3864_x1	12.903
24	64105_x1	13.385
24	47941_x1	13.938
24	53111_x1	14.338
24	78832_x1	16.078
24	1922_x1	16.078
24	25591_x1	16.078
24	20531_x1	16.707
24	70157_x1	16.707
24	26101_x1	16.824
24	47374_x1	19.584
24	22596_x1	22.066
24	52336_x1	24.172
24	13424_x1	24.846
24	48869_x1	25.288
24	59594_x1	25.676
24	71025_x1	26.079
24	55718_x1	26.529
24	60134_x1	27.016
24	59843_x1	27.531
24	16485_x1	35.222
24	60643_x1	35.222
24	53558_x1	35.335
24	66442_x1	35.335
24	24139_x1	36.497
24	47599_x1	39.35
24	64120_x1	39.35
24	61338_x1	39.35
24	79031_x1	39.35
24	17638_x1	42.923
24	82530_x1	43.546
24	20365_x1	44.163
24	76518_x1	44.725
24	55910_x1	45.253
24	64906_x1	45.767
24	75785_x1	51.208
24	55457_x1	51.446
24	58184_x1	51.58
24	55632_x1	51.981
24	7209_x1	52.391
24	12907_x1	52.785
24	67817_x1	53.224
24	1010_x1	53.509
24	42999_x1	53.509
24	18991_x1	53.509
24	65880_x1	63.612
24	62391_x1	64.135
24	46774_x1	66.71
24	16799_x1	67.324
24	54995_x1	67.731
24	2418_x1	68.003
24	51221_x1	68.229
24	41312_x1	68.471
24	75374_x1	68.748
24	46469_x1	68.967
24	4943_x1	68.967
24	19393_x1	68.967
24	1116_x1	68.967
24	46854_x1	68.967
24	23757_x1	68.967
24	46132_x1	69.125
24	11628_x1	69.314
24	60053_x1	69.62
25	58920_x1	0
25	52647_x1	1.099
25	49473_x1	1.904
25	59005_x1	3.585
25	44164_x1	4.892
25	67549_x1	9.53
25	50457_x1	10.175
25	63024_x1	10.175
25	53603_x1	10.175
25	17726_x1	10.175
25	4070_x1	10.175
25	68791_x1	15.287
25	70723_x1	15.287
25	45661_x1	15.477
25	47229_x1	21.056
25	53962_x1	21.056
25	62354_x1	21.056
25	76464_x1	21.056
25	66018_x1	21.056
25	59848_x1	21.185
25	9552_x1	24.177
25	64881_x1	24.431
25	66800_x1	24.698
25	40271_x1	24.966
25	41297_x1	25.243
25	22127_x1	25.529
25	73264_x1	25.827
25	63143_x1	26.128
25	72667_x1	26.422
25	14617_x1	26.702
25	28049_x1	26.986
25	29563_x1	27.323
25	2488_x1	32.316
25	23760_x1	32.316
25	1275_x1	33.163
25	57253_x1	34.096
25	55660_x1	34.347
25	1423_x1	35.3
25	16949_x1	37.409
25	16170_x1	37.674
25	9050_x1	37.875
25	66145_x1	38.096
25	76963_x1	38.388
25	41910_x1	38.781
25	63068_x1	39.263
25	6580_x1	39.518
25	62367_x1	39.636
25	Oke_U2024-93_x1	39.756
25	20658_x1	39.756
25	2016_x1	39.938
25	17444_x1	46.079
25	9916_x1	46.752
25	73837_x1	47.432
25	5580_x1	47.982
25	53748_x1	48.469
25	65808_x1	48.904
25	69142_x1	49.232
25	61120_x1	49.597
25	62907_x1	50.008
25	13024_x1	53.318
25	3554_x1	53.538
25	66005_x1	53.538
25	16399_x1	53.899
25	59587_x1	54.302
25	53389_x1	54.435
25	19632_x1	54.435
25	59887_x1	54.545
25	20455_x1	54.948
25	10550_x1	55.511
25	74564_x1	55.975
25	20846_x1	56.652
25	5417_x1	57.345
25	42142_x1	60.191
25	75489_x1	60.337
25	590_x1	60.484
25	36329_x1	60.639
25	21551_x1	60.811
25	826_x1	61.001
25	31583_x1	61.193
25	3212_x1	61.373
25	11233_x1	61.537
25	29967_x1	62.835
25	70291_x1	63.323
25	73447_x1	63.456
25	822_x1	63.743
25	11778_x1	63.977
25	43013_x1	64.092
25	49906_x1	64.092
25	55154_x1	64.092
25	52475_x1	64.205
25	19445_x1	64.838
25	61757_x1	65.348
25	3317_x1	65.348
25	74107_x1	65.46
25	65516_x1	65.687
25	52051_x1	65.931
25	78007_x1	66.152
25	50772_x1	66.293
25	61161_x1	66.293
25	27415_x1	66.293
25	20526_x1	66.46
25	64438_x1	66.614
25	57932_x1	66.614
25	49048_x1	66.614
25	75178_x1	66.614
25	3855_x1	66.614
25	4782_x1	66.736
25	5440_x1	67.252
25	7205_x1	67.787
25	16044_x1	68.279
25	75122_x1	68.279
25	57030_x1	68.279
25	49425_x1	68.279
25	79114_x1	68.279
25	16939_x1	68.279
25	6837_x1	68.279
25	22911_x1	68.433
25	9463_x1	68.598
25	58859_x1	68.759
25	5033_x1	68.941
25	31960_x1	69.305
26	18274_x1	0
26	71317_x1	0.149
26	27285_x1	0.149
26	73585_x1	0.149
26	61597_x1	0.149
26	32253_x1	0.149
26	49547_x1	0.149
26	47838_x1	0.149
26	60472_x1	0.149
26	53078_x1	0.149
26	1731_x1	0.149
26	55906_x1	0.149
26	64013_x1	0.149
26	8930_x1	0.289
26	66778_x1	0.472
26	46570_x1	0.769
26	40473_x1	3.384
26	48743_x1	3.858
26	57951_x1	4.243
26	54516_x1	10.799
26	4251_x1	11.439
26	58619_x1	12.144
26	57172_x1	12.863
26	3287_x1	13.486
26	74999_x1	14.059
26	34875_x1	14.591
26	45663_x1	15.227
26	2626_x1	16.932
26	22818_x1	17.032
26	21424_x1	17.032
26	3396_x1	17.386
26	71883_x1	18.58
26	58505_x1	18.798
26	42684_x1	21.746
26	13212_x1	23.25
26	4233_x1	24.741
26	17688_x1	26.933
26	45282_x1	27.994
26	59631_x1	29.034
26	18694_x1	29.959
26	31074_x1	30.842
26	53202_x1	31.693
26	42886_x1	32.361
26	8548_x1	32.361
26	35700_x1	32.361
26	24475_x1	39.196
26	7585_x1	39.513
26	52746_x1	39.737
26	41068_x1	39.737
26	57395_x1	39.737
26	55663_x1	39.853
26	60552_x1	39.973
26	47512_x1	40.152
26	18656_x1	42.053
26	70972_x1	43.099
26	65325_x1	44.242
26	57032_x1	44.783
26	73076_x1	45.132
26	44970_x1	45.898
26	59929_x1	46.16
26	67921_x1	46.539
26	Oke_nc2b-148_x1	46.934
26	76296_x1	47.319
26	2215_x1	48.265
26	70455_x1	48.681
26	38934_x1	48.936
26	60748_x1	51.335
26	3339_x1	51.495
26	8332_x1	52.573
26	17443_x1	52.985
26	43826_x1	53.305
26	48584_x1	59.314
26	73526_x1	59.576
26	60504_x1	59.839
26	56618_x1	60.168
26	27805_x1	60.504
26	60247_x1	60.926
26	45089_x1	61.89
26	47590_x1	63.783
26	2411_x1	64.002
26	74119_x1	64.216
26	10432_x1	64.435
26	2890_x1	64.672
26	57525_x1	64.933
26	23257_x1	65.194
26	22290_x1	72.863
26	781_x1	72.863
26	54355_x1	72.863
26	27554_x1	72.863
26	53399_x1	72.863
26	54086_x1	72.994
26	80449_x1	73.231
26	76206_x1	74.473
26	69609_x1	77.41
26	6999_x1	77.682
26	41062_x1	77.939
26	58269_x1	78.276
26	26214_x1	80.16
26	47249_x1	81.138
26	42397_x1	81.27
26	2080_x1	83.397
26	43518_x1	83.834
26	67671_x1	84.298
26	65333_x1	84.663
26	47640_x1	84.985
26	6598_x1	85.146
26	53960_x1	91.246
26	77551_x1	95.959
26	45840_x1	95.959
26	69260_x1	95.959
26	50205_x1	95.959
26	70843_x1	97.854
26	6711_x1	98.383
26	58779_x1	99.6
26	64241_x1	102.989
26	69786_x1	102.989
26	6302_x1	103.316
26	8167_x1	103.673
26	4103_x1	104.008
26	25046_x1	104.312
26	45277_x1	104.569
26	55033_x1	104.72
26	27528_x1	104.89
26	66852_x1	105.101
26	64263_x1	108.025
26	4576_x1	108.152
26	42582_x1	108.547
26	62502_x1	108.823
26	62670_x1	108.823
26	5649_x1	108.823
26	50275_x1	110.451
26	3470_x1	110.599
26	48746_x1	110.84
26	83782_x1	111.313
26	68932_x1	111.685
26	68678_x1	112.203
26	41958_x1	112.75
26	29236_x1	113.402
26	59960_x1	113.986
26	40947_x1	114.324
26	34933_x1	114.76
26	9200_x1	114.973
26	4691_x1	115.103
26	51574_x1	115.223
26	61438_x1	115.223
26	65884_x1	115.223
26	Oke_PDIA3-82_x1	115.343
26	49371_x1	115.524
26	58975_x1	115.75
26	66885_x1	115.958
26	10264_x1	116.247
26	47852_x1	116.716
26	15003_x1	117.222
26	5754_x1	117.84
26	10546_x1	118.361
26	11577_x1	118.908
26	4948_x1	119.465
26	67786_x1	120.096
26	63353_x1	120.882
26	66777_x1	121.754
27	49042_x1	0
27	56117_x1	0.424
27	53158_x1	0.681
27	60785_x1	0.842
27	24883_x1	0.961
27	6633_x1	0.961
27	13025_x1	0.961
27	54368_x1	0.961
27	62933_x1	0.961
27	63085_x1	1.114
27	47341_x1	1.284
27	1972_x1	1.284
27	61592_x1	1.284
27	41092_x1	1.284
27	11198_x1	1.284
27	4092_x1	1.479
27	17390_x1	1.752
27	77977_x1	2.066
27	10384_x1	2.28
27	58615_x1	2.426
27	71942_x1	2.655
27	52468_x1	2.945
27	50519_x1	3.213
27	12840_x1	3.478
27	120_x1	3.719
27	1488_x1	3.938
27	14094_x1	4.15
27	1292_x1	4.735
27	4436_x1	5.238
27	44244_x1	5.402
27	42363_x1	5.402
27	71567_x1	5.402
27	56342_x1	5.402
27	75629_x1	5.402
27	4280_x1	5.402
27	5379_x1	5.402
27	57094_x1	5.522
27	24099_x1	5.667
27	24367_x1	5.844
27	21443_x1	6.032
27	3990_x1	6.33
27	6395_x1	6.721
27	49841_x1	7.134
27	75175_x1	7.654
27	58142_x1	7.654
27	50174_x1	7.654
27	56217_x1	7.654
27	63505_x1	8.396
27	43391_x1	8.396
27	12867_x1	8.396
27	56610_x1	8.396
27	32894_x1	8.396
27	17806_x1	8.604
27	46558_x1	8.753
27	58815_x1	8.86
27	59904_x1	9.031
27	30312_x1	10.529
27	55471_x1	11.02
27	799_x1	11.167
27	32284_x1	11.285
27	23424_x1	11.411
27	23901_x1	11.551
27	75833_x1	11.551
27	2401_x1	11.66
27	26570_x1	12.294
27	43129_x1	14.245
27	58858_x1	16.746
27	59732_x1	16.995
27	46751_x1	17.414
27	56728_x1	19.548
27	20800_x1	20.942
27	1615_x1	23.248
27	88261_x1	23.248
27	64008_x1	23.248
27	11121_x1	23.248
27	74882_x1	23.248
27	5755_x1	25.464
27	42438_x1	25.65
27	20732_x1	25.909
27	61767_x1	26.148
27	1591_x1	26.312
27	55467_x1	26.434
27	290_x1	26.565
27	30628_x1	26.716
27	53393_x1	27.315
27	64639_x1	29.56
27	54541_x1	29.768
27	71787_x1	30.462
27	69414_x1	30.683
27	52815_x1	31.036
27	47855_x1	32.292
27	63640_x1	34.376
27	47646_x1	35.067
27	3737_x1	36.054
27	86863_x1	40.225
27	18214_x1	40.851
27	42378_x1	41.288
27	72224_x1	41.632
27	64779_x1	41.95
27	65758_x1	43.49
27	2062_x1	44.74
27	15241_x1	45.059
27	2286_x1	45.193
27	7783_x1	45.193
27	47459_x1	45.193
27	63992_x1	45.308
27	50414_x1	46.797
27	74490_x1	47.401
27	10097_x1	47.882
27	62052_x1	48.269
27	11238_x1	48.664
27	45169_x1	48.964
27	49901_x1	49.191
27	9044_x1	49.344
27	48052_x1	49.344
27	5195_x1	51.409
27	16288_x1	52.217
28	69034_x1	0
28	6782_x1	0.83
28	45482_x1	1.427
28	14728_x1	1.843
28	62847_x1	2.336
28	58082_x1	3.085
28	73548_x1	3.68
28	53659_x1	4.081
28	15503_x1	4.437
28	9291_x1	4.76
28	53228_x1	5.076
28	45166_x1	5.291
28	6382_x1	5.53
28	12707_x1	6.044
28	5166_x1	6.603
28	9800_x1	6.956
28	4057_x1	7.304
28	43880_x1	7.618
28	48226_x1	7.817
28	48385_x1	8.044
28	35133_x1	8.586
28	3965_x1	9.027
28	42094_x1	9.027
28	53695_x1	9.027
28	13844_x1	9.027
28	72940_x1	9.027
28	45407_x1	9.027
28	19714_x1	9.027
28	30412_x1	9.027
28	26001_x1	9.154
28	69392_x1	9.296
28	51256_x1	9.64
28	13315_x1	10.347
28	6316_x1	10.635
28	33919_x1	10.844
28	79123_x1	11.29
28	45891_x1	12.498
28	78716_x1	14.935
28	70457_x1	15.08
28	59229_x1	15.205
28	5297_x1	15.205
28	63201_x1	15.47
28	1622_x1	16.406
28	24454_x1	17.244
28	53629_x1	19.425
28	19176_x1	19.425
28	92199_x1	19.425
28	58139_x1	19.425
28	56597_x1	19.923
28	77046_x1	20.212
28	64389_x1	20.462
28	25085_x1	20.829
28	54829_x1	21.148
28	49914_x1	21.631
28	43449_x1	21.631
28	48397_x1	21.631
28	9889_x1	21.631
28	43619_x1	21.783
28	41763_x1	21.917
28	40028_x1	22.06
28	6230_x1	22.213
28	2508_x1	22.382
28	60938_x1	22.588
28	90335_x1	23.056
28	77226_x1	24.921
28	65486_x1	25.427
28	34743_x1	25.754
28	62531_x1	26.048
28	41478_x1	26.239
28	47811_x1	27.799
28	27374_x1	28.595
28	28008_x1	29.589
28	86661_x1	29.589
28	51235_x1	32.371
28	62534_x1	32.664
28	85800_x1	32.88
28	57553_x1	33.122
28	64067_x1	33.371
28	55581_x1	33.558
28	10661_x1	33.671
28	3561_x1	37.091
28	6702_x1	37.091
28	66045_x1	38.819
28	21860_x1	40.14
28	55418_x1	40.396
28	41385_x1	40.63
28	19265_x1	41.171
28	68326_x1	46.321
28	75749_x1	46.506
28	59810_x1	46.758
28	57601_x1	47.023
28	71575_x1	47.297
28	69242_x1	47.569
28	5744_x1	47.854
28	44000_x1	48.155
28	62843_x1	48.456
28	3207_x1	51.436
28	20305_x1	51.797
28	74618_x1	52.217
28	23854_x1	52.708
28	5845_x1	53.187
28	38492_x1	54.082
28	10827_x1	55.101
28	84234_x1	55.55
28	25166_x1	55.838
28	1701_x1	55.838
28	Oke_mgll-49_x1	55.838
28	17087_x1	55.838
28	32967_x1	55.838
28	50888_x1	55.838
28	77168_x1	62.837
28	8132_x1	62.986
28	18822_x1	62.986
28	91955_x1	62.986
28	9936_x1	63.267
28	71580_x1	63.84
28	49173_x1	63.987
28	64449_x1	64.186
28	21412_x1	67.238
28	62084_x1	67.737
28	3197_x1	69.612
28	55099_x1	72.205
28	30095_x1	72.205
28	70804_x1	72.205
28	64731_x1	72.205
28	74388_x1	72.205
28	26196_x1	72.205
28	33297_x1	72.205
28	6800_x1	72.205
28	22834_x1	72.205
28	15771_x1	72.205
28	55740_x1	72.205
28	42599_x1	72.205
28	47573_x1	72.205
28	43106_x1	72.205
28	39670_x1	72.205
28	53428_x1	72.205
28	45810_x1	72.205
28	124_x1	72.205
28	73561_x1	72.205
28	26332_x1	78.075
28	67196_x1	78.294
28	81406_x1	83.825
28	13406_x1	84.645
28	44250_x1	84.791
28	24171_x1	84.791
28	59104_x1	84.791
28	8257_x1	88.414
28	72141_x1	88.754
28	55621_x1	89.04
28	59562_x1	89.579
28	64675_x1	90.165
28	77317_x1	91.875
28	23808_x1	91.875
28	13736_x1	91.875
28	57423_x1	92.26
28	35785_x1	92.635
28	14820_x1	92.993
28	506_x1	93.388
28	25950_x1	93.732
28	44420_x1	93.986
28	26394_x1	94.263
28	72880_x1	94.562
28	72604_x1	94.873
28	35049_x1	95.102
28	21131_x1	99.72
28	77563_x1	100.311
28	16574_x1	107.66
28	65100_x1	108.147
28	71215_x1	108.392
28	18414_x1	108.392
28	61407_x1	108.392
28	2586_x1	108.53
28	69921_x1	108.682
28	41917_x1	108.855
28	44521_x1	115.071
28	60610_x1	115.071
28	3548_x1	115.071
28	53426_x1	118.632
28	15805_x1	118.801
28	10958_x1	122.769
28	64671_x1	122.769
28	29112_x1	122.769
28	5599_x1	122.769
28	Oke_TCP1-78_x1	123.419
28	26290_x1	123.537
28	7885_x1	124.344
28	15456_x1	124.777
28	20588_x1	125.416
28	10520_x1	126.805
28	51073_x1	126.945
28	41661_x1	128.124
28	64401_x1	129.145
28	13540_x1	129.535
28	7766_x1	129.535
28	45623_x1	130.109
28	42651_x1	130.109
28	16312_x1	130.36
28	48826_x1	131.335
28	10104_x1	132.081
28	37267_x1	132.081
28	4539_x1	132.081
28	40736_x1	132.591
28	11687_x1	132.694
28	43556_x1	132.694
28	21881_x1	132.694
28	63921_x1	132.694
28	61534_x1	132.694
28	47215_x1	133.65
28	17549_x1	134.088
28	7755_x1	134.475
28	31075_x1	134.93
28	57290_x1	135.076
28	79147_x1	135.256
28	50128_x1	135.486
28	52109_x1	135.756
28	24423_x1	136.021
28	2282_x1	136.408
28	19266_x1	136.731
28	504_x1	136.881
28	11096_x1	136.881
28	5294_x1	136.881
28	51192_x1	136.881
28	25320_x1	136.881
28	64251_x1	137.181
29	39864_x1	0
29	65629_x1	0.168
29	70772_x1	0.281
29	52376_x1	0.281
29	16313_x1	0.281
29	49045_x1	0.281
29	61879_x1	0.281
29	41657_x1	0.281
29	18055_x1	0.281
29	59839_x1	0.281
29	71425_x1	0.281
29	20339_x1	0.404
29	75584_x1	0.55
29	77367_x1	0.651
29	58134_x1	0.95
29	31982_x1	1.311
29	55491_x1	1.648
29	42450_x1	2.016
29	26818_x1	2.378
29	63522_x1	2.378
29	50978_x1	2.378
29	2919_x1	3.458
29	42170_x1	3.567
29	16480_x1	3.567
29	73259_x1	3.567
29	74507_x1	3.567
29	71762_x1	3.567
29	Oke_zn593-152_x1	3.567
29	64355_x1	3.567
29	14787_x1	3.567
29	66971_x1	4.556
29	21662_x1	4.756
29	50478_x1	4.756
29	55748_x1	4.756
29	48061_x1	5.35
29	7174_x1	5.35
29	74183_x1	5.454
29	20121_x1	5.621
29	4253_x1	5.822
29	40699_x1	6.329
29	20069_x1	6.329
29	60838_x1	6.329
29	2598_x1	9.008
29	10463_x1	10.108
29	40299_x1	10.241
29	12643_x1	10.241
29	5719_x1	10.482
29	60308_x1	10.789
29	5818_x1	11.102
29	68786_x1	11.59
29	60880_x1	12.109
29	58404_x1	12.529
29	56184_x1	13.011
29	2082_x1	13.321
29	45761_x1	13.485
29	51116_x1	16.845
29	2818_x1	16.845
29	55814_x1	17.995
29	51747_x1	18.1
29	42626_x1	18.1
29	57815_x1	18.342
29	46233_x1	19.355
29	64155_x1	19.485
29	54711_x1	19.644
29	11261_x1	19.644
29	45450_x1	19.644
29	3728_x1	19.644
29	71295_x1	19.644
29	77040_x1	19.757
29	71937_x1	19.943
29	69747_x1	20.188
29	46523_x1	20.677
29	65345_x1	20.789
29	63863_x1	21.785
29	1885_x1	24.09
29	72576_x1	24.331
29	5546_x1	24.575
29	14919_x1	24.703
29	6929_x1	24.703
29	26192_x1	24.703
29	3608_x1	24.703
29	51120_x1	24.703
29	4428_x1	24.703
29	29715_x1	26.084
29	54580_x1	27.67
29	52006_x1	36.034
29	36232_x1	37.484
29	8556_x1	37.484
29	76732_x1	37.484
29	67514_x1	37.739
29	78591_x1	39.229
29	45680_x1	39.928
29	36767_x1	40.307
29	34246_x1	40.675
29	1399_x1	40.981
29	7038_x1	41.137
29	49989_x1	41.137
29	56855_x1	42.886
29	45221_x1	43.199
29	2233_x1	43.365
29	41382_x1	43.365
29	56668_x1	43.365
29	63793_x1	43.478
29	64103_x1	43.685
29	73219_x1	43.994
29	78218_x1	44.314
29	7352_x1	44.588
29	70425_x1	45.579
29	5230_x1	45.579
29	53671_x1	47.522
29	55790_x1	48.082
29	11102_x1	48.732
29	63501_x1	49.475
29	44321_x1	56.555
29	60250_x1	61.144
29	68778_x1	61.144
29	66820_x1	61.144
29	65341_x1	61.144
29	61337_x1	61.144
29	5892_x1	61.144
29	26744_x1	61.144
29	56374_x1	61.144
29	75265_x1	61.144
29	8894_x1	70.977
29	78082_x1	71.153
29	45493_x1	71.272
29	52979_x1	71.272
29	86647_x1	71.464
29	10574_x1	71.716
29	14361_x1	72.032
29	9071_x1	72.392
29	56962_x1	72.947
29	58188_x1	74.657
29	26587_x1	76.968
29	10418_x1	76.968
29	2421_x1	76.968
29	69649_x1	78.683
29	58564_x1	78.683
29	52994_x1	79.791
29	63302_x1	80.219
29	6247_x1	80.717
29	6342_x1	83.127
29	75426_x1	83.526
29	47737_x1	83.836
29	69948_x1	84.133
29	48291_x1	84.474
29	64609_x1	84.826
29	74752_x1	91.508
29	49771_x1	91.508
29	40599_x1	91.508
29	5227_x1	91.508
29	40377_x1	91.508
29	22017_x1	91.508
29	68696_x1	96.27
29	60901_x1	96.974
29	58460_x1	96.974
29	62927_x1	98.679
29	45095_x1	98.869
29	8143_x1	99.096
29	9633_x1	99.279
29	59642_x1	99.279
29	67028_x1	99.382
29	43790_x1	99.569
29	72807_x1	99.865
29	835_x1	100.12
29	1171_x1	100.302
29	52906_x1	100.464
29	34668_x1	100.676
29	18690_x1	103.118
29	44431_x1	103.32
29	14678_x1	107.217
29	66761_x1	109.82
29	6097_x1	110.136
29	54753_x1	110.457
29	9254_x1	110.802
29	3641_x1	111.143
29	75369_x1	111.767
30	55332_x1	0
30	60248_x1	0
30	6208_x1	0
30	50006_x1	0
30	77813_x1	0
30	56602_x1	0
30	57110_x1	0
30	58192_x1	0
30	31734_x1	0
30	64643_x1	0
30	71652_x1	0
30	55158_x1	0
30	56126_x1	0
30	57096_x1	0
30	28097_x1	0
30	25925_x1	0
30	24451_x1	0.497
30	20837_x1	0.637
30	74455_x1	0.637
30	713_x1	0.637
30	721_x1	0.637
30	57345_x1	0.637
30	78901_x1	0.637
30	55056_x1	0.637
30	76539_x1	0.637
30	3285_x1	0.823
30	3386_x1	1.072
30	52784_x1	1.439
30	13383_x1	1.868
30	1805_x1	2.397
30	2666_x1	2.397
30	5494_x1	2.397
30	61031_x1	2.397
30	4629_x1	2.397
30	78190_x1	2.397
30	74929_x1	2.397
30	57622_x1	2.995
30	64911_x1	3.319
30	51653_x1	3.972
30	5761_x1	3.972
30	5152_x1	3.972
30	71569_x1	5.134
30	10001_x1	5.134
30	20574_x1	6.178
30	42537_x1	6.31
30	33905_x1	6.31
30	24725_x1	7.553
30	63683_x1	7.673
30	59516_x1	7.874
30	66141_x1	10.034
30	41805_x1	10.034
30	70595_x1	10.034
30	7788_x1	10.157
30	11870_x1	10.392
30	19106_x1	10.673
30	47851_x1	11.017
30	5041_x1	12.479
30	Oke_U2005-62_x1	12.748
30	61355_x1	13.019
30	25470_x1	13.283
30	9098_x1	13.562
30	50116_x1	13.927
30	6047_x1	14.339
30	43754_x1	14.706
30	13495_x1	15.017
30	42590_x1	15.314
30	75527_x1	21.464
30	43362_x1	21.464
30	60352_x1	21.464
30	18041_x1	21.464
30	63102_x1	21.464
30	41722_x1	21.464
30	Oke_U2045-43_x1	21.464
30	59998_x1	21.464
30	48713_x1	26.054
30	82160_x1	28.501
30	53014_x1	31.823
30	292_x1	32.371
30	10114_x1	32.912
30	65180_x1	33.482
30	1444_x1	37.336
30	72927_x1	44.073
30	35652_x1	44.543
30	60746_x1	45.505
30	70930_x1	48.896
30	40309_x1	48.896
30	20371_x1	50.121
30	61345_x1	50.121
30	19376_x1	50.282
30	46567_x1	50.572
30	57256_x1	56.839
30	3392_x1	56.839
30	21500_x1	56.839
30	79379_x1	56.839
30	73429_x1	56.839
30	56030_x1	56.839
30	78388_x1	58.996
30	43311_x1	59.147
30	50178_x1	59.147
30	46442_x1	59.27
30	5893_x1	59.47
30	566_x1	60.032
30	23575_x1	60.525
30	67780_x1	60.639
30	74514_x1	61.111
30	7301_x1	61.751
30	45715_x1	62.112
30	46691_x1	62.112
30	1542_x1	62.112
30	52004_x1	62.112
30	5790_x1	62.112
30	42039_x1	68.44
30	64408_x1	68.44
30	43221_x1	68.44
30	2947_x1	68.588
30	72123_x1	70.754
30	47476_x1	71.254
30	11745_x1	71.623
30	64066_x1	71.986
30	Oke_U2020-51_x1	72.432
30	55172_x1	74.514
30	66408_x1	76.573
30	17971_x1	76.717
30	45693_x1	76.717
30	71136_x1	76.717
30	55345_x1	76.717
30	21044_x1	76.717
30	62524_x1	76.717
30	47863_x1	77.243
30	65186_x1	77.77
30	78375_x1	77.77
30	12786_x1	77.77
30	30900_x1	77.77
30	71492_x1	77.77
30	73699_x1	80.314
30	64318_x1	80.881
30	50656_x1	81.294
30	13505_x1	81.6
30	36262_x1	82.032
30	10847_x1	82.358
30	3103_x1	82.692
30	54606_x1	91.346
30	65924_x1	98.159
30	55805_x1	98.159
30	12673_x1	98.159
30	1271_x1	98.319
30	74732_x1	98.699
30	26005_x1	99.358
30	11035_x1	104.783
30	66669_x1	105.306
30	77064_x1	107.678
31	69588_x1	0
31	19615_x1	0
31	42781_x1	0.209
31	59266_x1	0.684
31	67849_x1	0.994
31	7828_x1	1.47
31	62284_x1	19.004
31	12674_x1	19.141
31	27220_x1	19.305
31	1830_x1	19.305
31	67621_x1	24.761
31	9395_x1	25.132
31	43044_x1	25.475
31	27301_x1	29.199
31	47683_x1	31.123
31	61041_x1	31.387
31	87387_x1	31.575
31	60326_x1	31.895
31	73352_x1	32.224
31	65937_x1	32.595
31	Oke_pnrc2-78_x1	36.943
31	25067_x1	38.336
31	59293_x1	38.654
31	11298_x1	38.972
31	45594_x1	39.261
31	3083_x1	39.569
31	59950_x1	39.944
31	15225_x1	40.324
31	71472_x1	40.648
31	55174_x1	41.052
31	45908_x1	42.924
31	28569_x1	43.541
31	58918_x1	44.697
31	78739_x1	44.697
31	72314_x1	45.084
31	52155_x1	45.511
31	11642_x1	45.877
31	52662_x1	46.118
31	20131_x1	46.467
31	5965_x1	46.943
31	9522_x1	46.943
31	57208_x1	46.943
31	42290_x1	52.054
31	51295_x1	52.295
31	73045_x1	52.5
31	64150_x1	52.712
31	56558_x1	52.894
31	43573_x1	53.051
31	55323_x1	53.213
31	57562_x1	53.392
31	62444_x1	55.503
31	46340_x1	56.993
31	61079_x1	57.179
31	61216_x1	57.395
31	57596_x1	58.668
32	67475_x1	0
32	16494_x1	0.523
32	54160_x1	6.083
32	45872_x1	6.083
32	54534_x1	6.083
32	57967_x1	12.351
32	58647_x1	12.351
32	81739_x1	12.351
32	64046_x1	17.606
32	55737_x1	17.964
32	70254_x1	18.328
32	19962_x1	21.357
32	5448_x1	27.372
32	21954_x1	27.917
32	43926_x1	28.326
32	54806_x1	28.718
32	17649_x1	29.11
32	4610_x1	29.524
32	42697_x1	30.215
32	56414_x1	32.67
32	38479_x1	35.758
32	12156_x1	36.054
32	55485_x1	36.417
32	24818_x1	39.836
32	4136_x1	46.634
32	59767_x1	46.634
32	44534_x1	46.634
32	47052_x1	46.634
32	6413_x1	46.634
32	31575_x1	46.634
32	64651_x1	46.634
32	20694_x1	46.756
32	56839_x1	47.079
32	47991_x1	47.637
32	70868_x1	47.637
32	28501_x1	49.284
32	55864_x1	49.85
32	77628_x1	49.976
32	84679_x1	49.976
32	Oke_CO1A1-72_x1	49.976
32	41568_x1	49.976
32	45591_x1	49.976
32	56442_x1	49.976
32	41809_x1	49.976
32	57551_x1	49.976
32	6312_x1	49.976
32	65057_x1	50.561
32	3115_x1	54.713
32	10537_x1	56.368
32	21052_x1	56.695
32	76214_x1	56.899
32	16947_x1	57.011
32	70382_x1	57.011
32	70159_x1	57.356
32	58873_x1	59.163
32	51170_x1	59.163
32	65957_x1	63.389
32	55684_x1	67.285
32	62301_x1	67.775
32	73781_x1	68.082
32	56209_x1	68.35
32	57271_x1	68.537
32	52911_x1	68.666
32	25148_x1	71.063
32	12561_x1	72.431
32	46926_x1	77.453
32	40155_x1	77.453
32	64854_x1	77.453
32	23976_x1	77.453
32	32840_x1	77.453
32	63693_x1	77.453
32	71176_x1	80.72
32	74161_x1	80.957
32	31755_x1	81.165
32	64513_x1	82.44
32	2068_x1	83.635
32	66868_x1	84.832
32	11052_x1	84.832
32	58133_x1	84.832
32	658_x1	86.547
32	9058_x1	86.547
32	67071_x1	88.189
32	7978_x1	88.189
32	61622_x1	89.333
32	30796_x1	89.333
32	49543_x1	89.909
32	48520_x1	89.909
32	56489_x1	92.756
32	20430_x1	92.756
32	45068_x1	94.417
32	40979_x1	94.417
32	12042_x1	94.417
