contig	locus	stacks_CatID	stacks_SNP	LG	cM	pi_within	dxy	BSname	prob_bayescan	log10(PO)_bayescan	qval_bayescan	alpha_bayescan	Fst_bayescan	mlog10(qval)_bayescan	Fst_weir	locnum	cpvals	zscore	reject_null_LFMM	fdr_pval_LFMM	mlog10(fdr_pval)_LFMM	cM_pad	cM_padded
c56141	56141	39356.0	39356_9	22.0	47.23	0.00385741378592	0.00415497516215	9936.0	0.093409	-0.98702	0.80307	0.051408	0.030632	0.0952465975747	0.0702265	9936.0	0.549905122457	0.640801	False	0.995928532621	0.00177182523288	2406.3	2453.53
c72427	72427	52859.0	52859_74	22.0	47.23	0.00392192242725	0.00402968393879	10062.0	0.078708	-1.0684	0.86248	-0.017812	0.028175	0.0642509669681	0.0147266	10062.0	0.342525467691	1.01729	False	0.976586299802	0.0102893725791	2406.3	2453.53
c21111	21111	9793.0	9793_85	23.0	54.64	0.00298205193262	0.00334672316716	8369.0	0.089909	-1.0053	0.81882	0.052075	0.030517	0.0868115580667	0.122071	8369.0	0.011098906155	-2.72178	False	0.342326709991	0.465559213777	2473.53	2528.17
c38722	38722	24641.0	24641_32	23.0	48.19	0.00515998588513	0.00531242370045	8252.0	0.088209	-1.0144	0.82603	0.037371	0.030033	0.0830041795587	0.0561239	8252.0	0.359913980195	-0.981217	False	0.977007116794	0.0101022727469	2473.53	2521.72
c16198	16198	5480.0	5480_68	23.0	48.19	0.00362011531598	0.00374410287399	8324.0	0.060106	-1.1942	0.89032	0.0011847	0.02855	0.0504538705955	0.0435895	8324.0	0.412160743311	-0.878938	False	0.989668322549	0.00451033047487	2473.53	2521.72
c46198	46198	30919.0	30919_51	23.0	48.19	0.00640510176735	0.00654103127822	8288.0	0.080608	-1.0571	0.85522	-0.02804	0.027928	0.0679221513586	0.0154871	8288.0	0.347755656897	-1.00632	False	0.976586299802	0.0102893725791	2473.53	2521.72
c53055	53055	36743.0	36743_50	23.0	45.43	0.0118904218526	0.012453413234	8287.0	0.074207	-1.0961	0.87623	-0.023022	0.02803	0.0573818817086	0.00606483	8287.0	0.570711960823	-0.607685	False	0.995928532621	0.00177182523288	2473.53	2518.96
c39160	39160	24985.0	24985_75	23.0	45.43	0.0026245615426	0.00259290724212	8344.0	0.085209	-1.0308	0.83837	-0.047022	0.027462	0.0765642707558	-0.0180343	8344.0	0.339035339377	1.02467	False	0.976586299802	0.0102893725791	2473.53	2518.96
c32888	32888	19761.0	19761_58	23.0	45.43	0.0113982222761	0.0114935100403	8306.0	0.078108	-1.072	0.86463	-0.031803	0.027863	0.063169699859	0.00798724	8306.0	0.880453457999	0.161185	False	0.997931050083	0.000899464326885	2473.53	2518.96
c52230	52230	36043.0	36043_49	23.0	45.43	0.00517764510649	0.00517820199081	8284.0	0.082608	-1.0455	0.84804	-0.03874	0.027651	0.0715836626377	-0.000767946	8284.0	0.00732528763596	-2.87409	False	0.284346939744	0.546151441439	2473.53	2518.96
c60709	60709	43234.0	43234_17	23.0	45.43	0.00475146992638	0.00486382405737	8230.0	0.069807	-1.1247	0.88495	0.0012628	0.028663	0.0530812664067	0.0336459	8230.0	0.388676917687	0.923868	False	0.983147251202	0.00738143069787	2473.53	2518.96
c39110	39110	24951.0	24951_38	23.0	45.43	0.000944660863746	0.000967912008282	8264.0	0.079208	-1.0654	0.86047	0.021321	0.029579	0.065264266605	0.0182507	8264.0	0.685219794792	0.434434	False	0.997092304798	0.0012646354609	2473.53	2518.96
c11695	11695	1499.0	1499_63	23.0	45.43	0.00299264680468	0.00299758641767	8315.0	0.075108	-1.0904	0.87402	-0.027804	0.027929	0.0584786293905	0.00377348	8315.0	0.846371131529	0.207652	False	0.997562152127	0.00106003650867	2473.53	2518.96
c48047	48047	32499.0	32499_24	23.0	45.43	0.00521387733479	0.00512815691794	8242.0	0.090909	-1.0	0.81419	-0.052998	0.027416	0.0892742359919	0.00457732	8242.0	0.415169075942	-0.873294	False	0.989668322549	0.00451033047487	2473.53	2518.96
c3321	3321	20046.0	20046_66	23.0	45.43	0.0149600920979	0.0154267908388	8320.0	0.073807	-1.0986	0.87735	0.020673	0.029242	0.056827119581	0.0447092	8320.0	0.0739683901773	-1.91501	False	0.714835596109	0.145793829405	2473.53	2518.96
c46411	46411	31094.0	31094_24	23.0	45.43	0.00690736370937	0.00740366645167	8241.0	0.068707	-1.1321	0.88619	0.0093056	0.028881	0.0524731549694	0.0401627	8241.0	0.0381648988673	-2.22182	False	0.569442335807	0.244550247896	2473.53	2518.96
c57865	57865	40816.0	40816_32	23.0	45.43	0.00971459704861	0.00990950558818	8253.0	0.086809	-1.022	0.83182	-0.04369	0.027569	0.0799706418153	0.00123227	8253.0	0.826225574969	-0.235297	False	0.997092304798	0.0012646354609	2473.53	2518.96
c6571	6571	47396.0	47396_43	23.0	45.43	0.00503981496158	0.00525115446806	8274.0	0.09751	-0.96639	0.78314	0.048849	0.030553	0.106160593252	0.0617154	8274.0	0.772467398089	-0.309895	False	0.997092304798	0.0012646354609	2473.53	2518.96
c5129	5129	35264.0	35264_76	23.0	45.43	0.00505471840486	0.00501361850113	8348.0	0.072107	-1.1095	0.88123	-0.030541	0.027759	0.0549107264411	0.0086771	8348.0	0.781388509607	-0.297421	False	0.997092304798	0.0012646354609	2473.53	2518.96
c61112	61112	43576.0	43576_47	23.0	45.43	0.00591320596793	0.00655921942717	8279.0	0.58906	0.15638	0.11656	0.76185	0.069912	0.933450461238	0.105814	8279.0	0.720532567386	-0.383415	False	0.997092304798	0.0012646354609	2473.53	2518.96
c12791	12791	2471.0	2471_12	23.0	45.43	0.00360379719047	0.00374733516159	8219.0	0.068907	-1.1307	0.88594	0.0075855	0.028797	0.0525956895704	0.036283	8219.0	0.64535039711	-0.493252	False	0.995928532621	0.00177182523288	2473.53	2518.96
c64930	64930	46744.0	46744_27	23.0	45.43	0.00834688957285	0.00912373227909	8245.0	0.088509	-1.0128	0.82492	0.041506	0.030114	0.0835881668964	0.061001	8245.0	0.0223328440634	-2.44858	False	0.456922919023	0.340157057406	2473.53	2518.96
c62361	62361	44626.0	44626_67	23.0	45.43	0.00232826558478	0.00247275231977	8323.0	0.13071	-0.82284	0.54794	0.10446	0.033571	0.26126699461	0.0546423	8323.0	0.539184304427	0.658104	False	0.995928532621	0.00177182523288	2473.53	2518.96
c13925	13925	3474.0	3474_13	23.0	45.43	0.00352946016847	0.00361120347373	8221.0	0.083408	-1.041	0.84503	-0.041252	0.027642	0.073127872585	-0.000875985	8221.0	0.218372636877	1.31918	False	0.913261561288	0.0394048211999	2473.53	2518.96
c40180	40180	25804.0	25804_73	23.0	45.43	0.00338686429807	0.00339022092663	8337.0	0.067007	-1.1438	0.8877	-0.0073965	0.02834	0.0517337801197	0.0119255	8337.0	0.54028603251	0.656318	False	0.995928532621	0.00177182523288	2473.53	2518.96
c72236	72236	52696.0	52696_70	23.0	45.43	0.00464313607874	0.00483206212823	8332.0	0.064806	-1.1593	0.88909	0.014186	0.028942	0.0510542744347	0.0520698	8332.0	0.521133507235	0.687633	False	0.995928532621	0.00177182523288	2473.53	2518.96
c58790	58790	41624.0	41624_88	23.0	45.43	0.00508318764731	0.00542499073811	8382.0	0.057806	-1.2122	0.89046	0.0091199	0.0287	0.0503855845325	0.0736002	8382.0	0.594805674121	0.570047	False	0.995928532621	0.00177182523288	2473.53	2518.96
c54511	54511	37974.0	37974_89	23.0	45.43	0.00668340631059	0.00669247762981	8386.0	0.084908	-1.0325	0.83949	-0.043346	0.02758	0.0759844728085	0.00288216	8386.0	0.688330283987	0.429902	False	0.997092304798	0.0012646354609	2473.53	2518.96
c71066	71066	51736.0	51736_54	23.0	45.43	0.00164568422946	0.0016935795018	8297.0	0.083308	-1.0415	0.84545	-0.033856	0.027826	0.0729120715271	0.0302903	8297.0	0.5235761209	-0.683607	False	0.995928532621	0.00177182523288	2473.53	2518.96
c7332	7332	53597.0	53597_49	23.0	45.43	0.00600727980025	0.00614521020735	8286.0	0.063406	-1.1694	0.88969	0.0014978	0.028535	0.0507612908178	0.0151043	8286.0	0.410138347502	-0.882746	False	0.988420703529	0.00505816641213	2473.53	2518.96
c60354	60354	42939.0	42939_87	23.0	45.43	0.00917541510897	0.0104699287334	8379.0	0.14921	-0.75601	0.46835	0.12469	0.034605	0.329429475434	0.0754721	8379.0	0.00339811411763	-3.13939	False	0.198634826674	0.701944604249	2473.53	2518.96
c71415	71415	52027.0	52027_92	23.0	45.43	0.0051030479489	0.00530159023473	8391.0	0.074507	-1.0942	0.87557	-0.0052336	0.028508	0.0577091272522	0.0290524	8391.0	0.540085466297	0.656643	False	0.995928532621	0.00177182523288	2473.53	2518.96
c20183	20183	8983.0	8983_66	23.0	45.43	0.00490146647304	0.00490774380287	8319.0	0.10841	-0.91509	0.7146	-0.087938	0.02687	0.145936988134	-0.0154743	8319.0	0.348633067096	1.00449	False	0.976586299802	0.0102893725791	2473.53	2518.96
c63469	63469	45548.0	45548_77	23.0	45.43	0.00321931487168	0.00336731749079	8351.0	0.062706	-1.1746	0.8899	0.0087402	0.028699	0.0506587932295	0.059647	8351.0	0.345503869446	1.01103	False	0.976586299802	0.0102893725791	2473.53	2518.96
c11646	11646	1456.0	1456_66	23.0	45.43	0.00419626336356	0.00450831235227	8318.0	0.11811	-0.87312	0.64165	0.082762	0.032123	0.192701801398	0.074726	8318.0	0.129439387276	-1.62511	False	0.827755826774	0.0820977534609	2473.53	2518.96
c49919	49919	34098.0	34098_9	23.0	45.43	0.00310810256728	0.00325178003914	8212.0	0.076508	-1.0817	0.8701	0.028155	0.029698	0.0604308313441	0.0508797	8212.0	0.474772971697	-0.766016	False	0.995928532621	0.00177182523288	2473.53	2518.96
c55336	55336	38673.0	38673_82	23.0	45.43	0.00462711035623	0.00537278412667	8364.0	0.9798	1.6857	0.0037758	1.467	0.1166	2.42299101787	0.121561	8364.0	0.391311142183	0.918748	False	0.983725453969	0.00712609106382	2473.53	2518.96
c27980	27980	15598.0	15598_78	23.0	45.43	0.00526141445722	0.00534157151629	8353.0	0.074907	-1.0917	0.87459	-0.028829	0.027864	0.0581954926551	0.020357	8353.0	0.378282762516	-0.94428	False	0.979464824842	0.00901115604612	2473.53	2518.96
c3761	3761	23725.0	23725_42	23.0	45.43	0.00467687296825	0.00493894914427	8272.0	0.09691	-0.96936	0.786	0.053282	0.030812	0.104577453961	0.0582052	8272.0	0.8320791682	-0.227249	False	0.997092304798	0.0012646354609	2473.53	2518.96
c39906	39906	25580.0	25580_86	23.0	45.43	0.00312403423541	0.00323412834662	8373.0	0.080608	-1.0571	0.85522	-0.015031	0.028381	0.0679221513586	0.0123693	8373.0	0.836184729836	-0.221612	False	0.997092304798	0.0012646354609	2473.53	2518.96
c58497	58497	41369.0	41369_84	23.0	45.43	0.00525028301224	0.00524944788756	8367.0	0.072407	-1.1076	0.88052	-0.024648	0.027863	0.0552607750846	0.00220447	8367.0	0.105182749093	1.73648	False	0.792323041375	0.101097714266	2473.53	2518.96
c71866	71866	52400.0	52400_55	23.0	45.43	0.00299580489497	0.00304985554487	8299.0	0.082308	-1.0473	0.84913	0.011716	0.029221	0.0710258151028	0.0254422	8299.0	0.0223909482814	2.44752	False	0.456922919023	0.340157057406	2473.53	2518.96
c77321	77321	56803.0	56803_88	23.0	45.43	0.00952653993861	0.00970903821805	8384.0	0.082808	-1.0444	0.84719	-0.033298	0.027745	0.0720191791641	0.0117337	8384.0	0.215527516828	1.32737	False	0.911664575698	0.0401649201347	2473.53	2518.96
c21585	21585	10215.0	10215_62	23.0	45.43	0.00453458816974	0.00511656672951	8314.0	0.31683	-0.3337	0.26315	0.35694	0.046667	0.579796625647	0.102306	8314.0	0.403643712374	-0.895051	False	0.988420703529	0.00505816641213	2473.53	2518.96
c45320	45320	30165.0	30165_67	23.0	45.43	0.00217224529878	0.00233144329523	8322.0	0.065607	-1.1536	0.88868	0.0087269	0.028768	0.0512545936445	0.0626495	8322.0	0.0729543316592	-1.92177	False	0.709459418229	0.149072441564	2473.53	2518.96
c59633	59633	42325.0	42325_20	23.0	45.43	0.00196957019256	0.00193447263342	8236.0	0.092109	-0.99373	0.80878	-0.061401	0.027257	0.0921695967803	-0.0153304	8236.0	0.454164183803	-0.802194	False	0.995928532621	0.00177182523288	2473.53	2518.96
c46137	46137	30865.0	30865_20	23.0	45.43	0.0125164058735	0.0125961912595	8235.0	0.085409	-1.0297	0.83753	-0.043687	0.027548	0.0769996277525	-0.00649299	8235.0	0.0493167084264	-2.10689	False	0.627800685605	0.202178214354	2473.53	2518.96
c76311	76311	55998.0	55998_11	23.0	45.43	0.00481749238289	0.00508090938194	8218.0	0.10911	-0.91196	0.70916	0.072371	0.031539	0.149255768657	0.0800952	8218.0	0.499526007463	0.723683	False	0.995928532621	0.00177182523288	2473.53	2518.96
c58100	58100	41018.0	41018_57	23.0	45.43	0.00522544639445	0.00530043851558	8302.0	0.074507	-1.0942	0.87557	-0.0098233	0.028363	0.0577091272522	0.0226817	8302.0	0.2581720406	1.21185	False	0.943759064548	0.0251388640629	2473.53	2518.96
c10759	10759	683.0	683_88	23.0	45.43	0.00499705956259	0.00503674642555	8380.0	0.093909	-0.98446	0.80098	-0.053832	0.02745	0.0963783278584	0.0018514	8380.0	0.744514764815	-0.349262	False	0.997092304798	0.0012646354609	2473.53	2518.96
c12066	12066	1839.0	1839_80	23.0	45.43	0.00702834958263	0.00741841240396	8358.0	0.079608	-1.063	0.85903	0.034283	0.029835	0.0659916689895	0.0601769	8358.0	0.217191730105	-1.32257	False	0.912668301804	0.0396870328385	2473.53	2518.96
c50540	50540	34624.0	34624_61	23.0	45.43	0.0028887501854	0.00294496041404	8313.0	0.077608	-1.075	0.86649	-0.034954	0.02778	0.062236445033	-0.00172253	8313.0	0.922080008496	0.104832	False	0.997931050083	0.000899464326885	2473.53	2518.96
c77611	77611	57050.0	57050_58	23.0	45.43	0.00516743663687	0.00533673422501	8307.0	0.078308	-1.0708	0.86385	-0.015575	0.028246	0.0635616624144	0.0145927	8307.0	0.205007053297	-1.35835	False	0.900802144819	0.0453705884318	2473.53	2518.96
c76288	76288	55977.0	55977_11	23.0	45.43	0.00517246229066	0.00517219713155	8217.0	0.082508	-1.0461	0.84832	-0.046278	0.027474	0.071440293947	-0.0186245	8217.0	0.86765860354	0.178589	False	0.997812014992	0.000951270878414	2473.53	2518.96
c63866	63866	45886.0	45886_70	23.0	45.43	0.00446838994952	0.00514147796162	8331.0	0.10091	-0.94987	0.76357	0.058185	0.030998	0.117151142995	0.0813906	8331.0	0.535224109667	0.664539	False	0.995928532621	0.00177182523288	2473.53	2518.96
c61578	61578	43966.0	43966_21	23.0	45.43	0.0029882906205	0.00298361150665	8237.0	0.10121	-0.94843	0.76179	-0.071089	0.027192	0.118164732611	-0.0130851	8237.0	0.709235427752	0.399637	False	0.997092304798	0.0012646354609	2473.53	2518.96
c15184	15184	4577.0	4577_86	23.0	45.43	0.00216250631859	0.00217337218872	8371.0	0.082108	-1.0484	0.85	-0.037362	0.027695	0.0705810742857	0.00343875	8371.0	0.361773525404	-0.977425	False	0.977007116794	0.0101022727469	2473.53	2518.96
c8830	8830	66271.0	66271_80	23.0	45.43	0.0132223788856	0.0131819808999	8360.0	0.10161	-0.94653	0.75978	-0.080604	0.027015	0.119312142742	-0.0148254	8360.0	0.835579937943	-0.222442	False	0.997092304798	0.0012646354609	2473.53	2518.96
c50866	50866	34892.0	34892_81	23.0	45.43	0.00787046194022	0.00832015928058	8361.0	0.082908	-1.0438	0.84677	-0.017635	0.028264	0.0722345368893	0.0264549	8361.0	0.744700442448	0.348999	False	0.997092304798	0.0012646354609	2473.53	2518.96
c7791	7791	57311.0	57311_36	23.0	45.43	0.00228983358494	0.00234660837823	8262.0	0.078608	-1.069	0.86279	0.021706	0.029402	0.0640948971462	0.034756	8262.0	0.811113492496	-0.256137	False	0.997092304798	0.0012646354609	2473.53	2518.96
c5238	5238	36170.0	36170_73	23.0	45.43	0.0105682438772	0.0106176351585	8340.0	0.10511	-0.93012	0.73875	-0.071808	0.027134	0.131502506111	-0.00835143	8340.0	0.0828555555764	-1.85879	False	0.7428243193	0.129113886347	2473.53	2518.96
c64875	64875	46695.0	46695_41	23.0	45.43	0.00799773430177	0.00808668524603	8270.0	0.066307	-1.1486	0.88823	-0.0044293	0.028391	0.051474562603	0.0217904	8270.0	0.145675542934	1.55937	False	0.848898391252	0.0711442894493	2473.53	2518.96
c65745	65745	47421.0	47421_48	23.0	45.43	0.0152003279294	0.0150587486932	8281.0	0.083208	-1.0421	0.84571	-0.046292	0.027475	0.0727785341135	0.00336216	8281.0	0.592054178096	-0.574309	False	0.995928532621	0.00177182523288	2473.53	2518.96
c43869	43869	28926.0	28926_6	23.0	45.43	0.00491318077713	0.00516855171432	8207.0	0.077108	-1.0781	0.86821	-0.03636	0.027717	0.0613752162861	0.0132364	8207.0	0.640731291263	0.50016	False	0.995928532621	0.00177182523288	2473.53	2518.96
c76797	76797	56381.0	56381_23	23.0	45.43	0.00451968674973	0.00490685747107	8240.0	0.074707	-1.0929	0.8751	0.0051399	0.028867	0.0579423161586	0.0511587	8240.0	0.951872371262	-0.0646861	False	0.997931050083	0.000899464326885	2473.53	2518.96
c58837	58837	41661.0	41661_6	23.0	45.43	0.00243985532589	0.00243701355024	8210.0	0.094809	-0.97989	0.79708	-0.060232	0.027358	0.0984980878699	0.00309015	8210.0	0.567015587539	-0.613525	False	0.995928532621	0.00177182523288	2473.53	2518.96
c23464	23464	11800.0	11800_91	23.0	45.43	0.0144554464191	0.0155033262417	8388.0	0.22832	-0.52889	0.33458	0.23869	0.040422	0.475500023174	0.0851446	8388.0	0.164534729219	-1.48971	False	0.872646538712	0.0591616295721	2473.53	2518.96
c65755	65755	47430.0	47430_57	23.0	45.43	0.00521751575769	0.00533791341501	8303.0	0.076108	-1.0842	0.87133	-0.017919	0.028086	0.0598173328956	0.0187611	8303.0	0.866309327222	-0.180427	False	0.997812014992	0.000951270878414	2473.53	2518.96
c78507	78507	57785.0	57785_33	23.0	45.43	0.00214204545247	0.00227463030817	8256.0	0.10611	-0.92552	0.73197	0.068555	0.031833	0.135506718261	0.055746	8256.0	0.99897774641	-0.00137313	False	0.999997234972	1.20083805599e-06	2473.53	2518.96
c65728	65728	47405.0	47405_49	23.0	45.43	0.0105411245909	0.0106924999611	8285.0	0.073707	-1.0992	0.87762	-0.022115	0.028066	0.0566934882243	0.0117254	8285.0	0.0196246344325	-2.50087	False	0.438916984712	0.357617612994	2473.53	2518.96
c68591	68591	49770.0	49770_14	23.0	45.43	0.00722626287495	0.00726918411656	8226.0	0.086109	-1.0258	0.83497	-0.048488	0.027549	0.0783291281913	0.00521052	8226.0	0.411609416509	-0.879975	False	0.989668322549	0.00451033047487	2473.53	2518.96
c59580	59580	42279.0	42279_59	23.0	45.43	0.00396885287377	0.0041445658492	8310.0	0.066507	-1.1472	0.88807	-0.00096765	0.028476	0.0515528006453	0.0303065	8310.0	0.233416557301	-1.2771	False	0.925032758767	0.033842887045	2473.53	2518.96
c5487	5487	38289.0	38289_89	23.0	44.19	0.00257135719984	0.00253834748656	8387.0	0.09601	-0.97385	0.79056	-0.072864	0.027047	0.102065163455	-0.0185681	8387.0	0.731368793455	-0.367937	False	0.997092304798	0.0012646354609	2473.53	2517.72
c22899	22899	11325.0	11325_53	23.0	42.45	0.00502173165429	0.00517784453321	8292.0	0.073607	-1.0999	0.87787	-0.013978	0.028265	0.0565697921381	0.0270343	8292.0	0.611289324189	-0.544699	False	0.995928532621	0.00177182523288	2473.53	2515.98
c49721	49721	33933.0	33933_77	23.0	42.45	0.0053096410612	0.00530658714898	8350.0	0.092509	-0.99166	0.80709	-0.056478	0.02737	0.0930780336497	-0.00928366	8350.0	0.764765525216	-0.320698	False	0.997092304798	0.0012646354609	2473.53	2515.98
c40221	40221	25843.0	25843_29	23.0	42.45	0.00324738818621	0.00334578015596	8248.0	0.073307	-1.1018	0.87858	-0.0051838	0.028483	0.0562186872402	0.0375535	8248.0	0.801184345055	-0.269882	False	0.997092304798	0.0012646354609	2473.53	2515.98
c43517	43517	28632.0	28632_73	23.0	42.45	0.00146526348791	0.001547054883	8339.0	0.080708	-1.0565	0.85489	-0.030432	0.027886	0.0680897630102	0.0126337	8339.0	0.756535475467	-0.332278	False	0.997092304798	0.0012646354609	2473.53	2515.98
c4152	4152	26936.0	26936_31	23.0	42.45	0.00477997494264	0.00489550164215	8250.0	0.071707	-1.1121	0.882	0.016219	0.029051	0.0545314148682	0.0385362	8250.0	0.28189870237	1.15327	False	0.950441239631	0.0220747279233	2473.53	2515.98
c68171	68171	49419.0	49419_72	23.0	42.45	0.00509668683192	0.00534367696849	8336.0	0.083108	-1.0427	0.84602	0.031749	0.029901	0.0726193700733	0.052817	8336.0	0.264394784154	1.19614	False	0.947731179283	0.0233148313434	2473.53	2515.98
c62381	62381	44642.0	44642_41	23.0	42.03	0.00348900949065	0.00351490741889	8269.0	0.089609	-1.0069	0.82006	-0.052938	0.027441	0.0861543711338	0.00364856	8269.0	0.655826356162	-0.47766	False	0.995928532621	0.00177182523288	2473.53	2515.56
c37633	37633	23733.0	23733_60	23.0	42.03	0.00544145048546	0.00533008138614	8311.0	0.094409	-0.98192	0.79848	-0.062368	0.027256	0.0977359574196	-0.0107945	8311.0	0.625575187872	-0.522975	False	0.995928532621	0.00177182523288	2473.53	2515.56
c56992	56992	40066.0	40066_52	23.0	41.62	0.00438789130251	0.00455851340045	8290.0	0.087309	-1.0193	0.82987	0.046306	0.030354	0.0809899349788	0.055479	8290.0	0.755487004995	-0.333756	False	0.997092304798	0.0012646354609	2473.53	2515.15
c51407	51407	35356.0	35356_88	23.0	41.62	0.0028952230286	0.00309427733472	8381.0	0.075108	-1.0904	0.87402	0.0098936	0.028943	0.0584786293905	0.0316792	8381.0	0.574309135069	-0.602019	False	0.995928532621	0.00177182523288	2473.53	2515.15
c56979	56979	40053.0	40053_38	23.0	41.62	0.00318617065383	0.00322833782581	8266.0	0.072907	-1.1044	0.87949	-0.029541	0.027815	0.0557690942048	0.00309715	8266.0	0.906005810319	0.12655	False	0.997931050083	0.000899464326885	2473.53	2515.15
c50983	50983	34994.0	34994_6	23.0	41.62	0.00464144503166	0.00462283670285	8209.0	0.10641	-0.92415	0.72993	-0.078885	0.026994	0.136718786553	-0.00923962	8209.0	0.634986247628	-0.508781	False	0.995928532621	0.00177182523288	2473.53	2515.15
c65781	65781	47452.0	47452_28	23.0	41.62	0.00159565339227	0.00171994441482	8247.0	0.091009	-0.99947	0.81375	0.036666	0.03017	0.0895089984238	0.0731259	8247.0	0.548096648971	0.643708	False	0.995928532621	0.00177182523288	2473.53	2515.15
c77102	77102	56632.0	56632_45	23.0	41.62	0.00998727721142	0.0105933008162	8276.0	0.072407	-1.1076	0.88052	0.0045694	0.028689	0.0552607750846	0.0403949	8276.0	0.818978021631	0.24528	False	0.997092304798	0.0012646354609	2473.53	2515.15
c25866	25866	13819.0	13819_70	23.0	41.62	0.00511143484432	0.00535812388726	8329.0	0.064606	-1.1607	0.88919	0.016584	0.028946	0.051005430104	0.0529829	8329.0	0.121857664764	-1.65802	False	0.812242236225	0.0903144311442	2473.53	2515.15
c6124	6124	43694.0	43694_26	23.0	41.62	0.00271340999641	0.0027258399562	8243.0	0.080308	-1.0589	0.85631	-0.021431	0.028156	0.0673689842516	0.0171786	8243.0	0.595828478599	-0.568465	False	0.995928532621	0.00177182523288	2473.53	2515.15
c16818	16818	6024.0	6024_37	23.0	41.62	0.00353318390169	0.00364363588751	8263.0	0.10211	-0.94415	0.75686	0.064071	0.031618	0.12098444659	0.0329341	8263.0	0.0386537345339	-2.21622	False	0.572731761891	0.242048731621	2473.53	2515.15
c68452	68452	49655.0	49655_66	23.0	41.62	0.00420479916571	0.00425172929471	8321.0	0.09651	-0.97135	0.78786	-0.061853	0.027286	0.103550948284	-0.0127245	8321.0	0.95551940249	0.059779	False	0.997931050083	0.000899464326885	2473.53	2515.15
c32000	32000	18991.0	18991_65	23.0	41.62	0.00493633337994	0.00526508830011	8317.0	0.087709	-1.0171	0.82822	0.036161	0.030076	0.0818542862886	0.0540141	8317.0	0.727698317068	-0.373171	False	0.997092304798	0.0012646354609	2473.53	2515.15
c78605	78605	57857.0	57857_86	23.0	41.62	0.00196139753073	0.00193450533534	8377.0	0.085009	-1.032	0.83917	-0.050416	0.027443	0.0761500503952	-4.76542e-05	8377.0	0.816778400084	-0.248314	False	0.997092304798	0.0012646354609	2473.53	2515.15
c41700	41700	27080.0	27080_41	23.0	41.62	0.00171701882546	0.00180989820475	8267.0	0.069407	-1.1274	0.88543	-0.0091714	0.028316	0.0528457674106	0.0291748	8267.0	0.138638845046	-1.58713	False	0.841401389977	0.0749967748731	2473.53	2515.15
c60577	60577	43130.0	43130_46	23.0	41.62	0.00375410834838	0.00393807135234	8277.0	0.077508	-1.0756	0.86681	0.029346	0.029694	0.0620760870618	0.0454798	8277.0	0.737225903556	0.359603	False	0.997092304798	0.0012646354609	2473.53	2515.15
c35732	35732	22151.0	22151_75	23.0	41.62	0.00478291879391	0.00484319052874	8343.0	0.074007	-1.0973	0.87678	-0.022934	0.028005	0.0571093653249	-0.00660812	8343.0	0.826990917338	0.234244	False	0.997092304798	0.0012646354609	2473.53	2515.15
c24494	24494	12673.0	12673_17	23.0	41.62	0.00228843341677	0.0022580342288	8229.0	0.079208	-1.0654	0.86047	-0.042567	0.027579	0.065264266605	-0.00853851	8229.0	0.634601182874	-0.50936	False	0.995928532621	0.00177182523288	2473.53	2515.15
c64332	64332	46273.0	46273_52	23.0	41.62	0.00227169577934	0.00233052487087	8291.0	0.083908	-1.0381	0.843	0.03161	0.029846	0.0741724253753	0.039287	8291.0	0.369384213057	-0.962031	False	0.977007116794	0.0101022727469	2473.53	2515.15
c30194	30194	17475.0	17475_23	23.0	41.62	0.00176648887117	0.00187815751893	8238.0	0.094409	-0.98192	0.79848	0.05062	0.030804	0.0977359574196	0.0790968	8238.0	0.837381482657	0.21997	False	0.997092304798	0.0012646354609	2473.53	2515.15
c37081	37081	23268.0	23268_13	23.0	41.62	0.0016564387966	0.00167813946678	8222.0	0.082708	-1.045	0.84755	-0.038214	0.027748	0.0718346717873	0.00761927	8222.0	0.54602181614	0.647049	False	0.995928532621	0.00177182523288	2473.53	2515.15
c12134	12134	69040.0	69040_78	23.0	41.62	0.00346933281003	0.00349573510406	8352.0	0.077108	-1.0781	0.86821	-0.025146	0.027963	0.0613752162861	0.00833323	8352.0	0.911693372369	-0.11886	False	0.997931050083	0.000899464326885	2473.53	2515.15
c49608	49608	33833.0	33833_19	23.0	41.62	0.00526246570169	0.00554362879878	8233.0	0.076508	-1.0817	0.8701	-0.0043813	0.028569	0.0604308313441	0.0228926	8233.0	0.0957846662512	-1.78515	False	0.774598213675	0.110923508889	2473.53	2515.15
c18716	18716	7693.0	7693_56	23.0	41.62	0.00289710140367	0.00297188134472	8300.0	0.076708	-1.0805	0.86948	-0.026455	0.027882	0.0607404032985	0.00440338	8300.0	0.419174877117	-0.865816	False	0.989668322549	0.00451033047487	2473.53	2515.15
c4430	4430	29304.0	29304_14	23.0	41.62	0.0050277696784	0.00518081387943	8224.0	0.056806	-1.2202	0.89049	0.013845	0.028817	0.0503709532015	0.0409675	8224.0	0.634299983517	-0.509813	False	0.995928532621	0.00177182523288	2473.53	2515.15
c52408	52408	36185.0	36185_33	23.0	41.62	0.00792232902098	0.00800420425945	8254.0	0.063306	-1.1702	0.88973	-0.0067763	0.028288	0.0507417656026	0.0267414	8254.0	0.864643457569	-0.182697	False	0.997812014992	0.000951270878414	2473.53	2515.15
